event_id,as_of,information_cutoff,risk_aversion,status,economically_viable,training_event_count,training_event_ids,selected_policy_id,fallback_policy_id,profile_confidence,predicted_net_pnl_bps,prediction_standard_error_bps,net_pnl_lower_bound_bps,realized_risk_bps,realized_risk_budget_bps,contextual_ridge_multiplier,contextual_cv_rmse_bps,current_feature_capacity_pressure,current_feature_alpha_cost_ratio,current_feature_liquidity_ramp_strength,current_feature_factor_concentration,current_feature_forecast_uncertainty_ratio,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,selected_net_pnl_bps,fallback_net_pnl_bps,selected_within_event_drawdown_bps,fallback_within_event_drawdown_bps,selected_hard_pass,selected_behavior_pass
context_event_18,2021-08-30 16:00:00,2021-08-30 16:00:00,low,contextual_profitable,True,17,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17,policy_0200,policy_1000,0.5,2.053779495755815,0.40492526646873084,2.053779495755815,0.5005083353990879,2.041240920055391,1.0,0.8972500633871453,0.8533865799707693,0.5454345114685738,1.0944333155124881,0.25053654193165675,0.45655216889189504,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.380917014593978,3.770267867248021,0.4764126683297632,1.628686679186664,True,True
context_event_19,2021-09-13 16:00:00,2021-09-13 16:00:00,high,contextual_profitable,True,18,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18,policy_0050,policy_0050,0.975,2.047912037916377,0.264131638174366,1.5302235399170547,0.41753642223829185,0.43675948895565897,1.0,0.8705094816164585,0.3877957634950681,1.2102002994937804,1.5157548156178948,0.058589884658588706,1.0548993278993783,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.3420590166557993,2.3420590166557993,0.3264126683297632,0.3264126683297632,True,True
context_event_19,2021-09-13 16:00:00,2021-09-13 16:00:00,medium,contextual_profitable,True,18,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18,policy_0050,policy_0500,0.75,2.047912037916377,0.264131638174366,1.8697579552652668,0.41753642223829185,1.2067559888859378,1.0,0.8705094816164585,0.3877957634950681,1.2102002994937804,1.5157548156178948,0.058589884658588706,1.0548993278993783,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.3420590166557993,3.643433485985741,0.3264126683297632,0.7280908295910292,True,True
context_event_19,2021-09-13 16:00:00,2021-09-13 16:00:00,low,contextual_profitable,True,18,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18,policy_0050,policy_1000,0.5,2.047912037916377,0.264131638174366,2.047912037916377,0.41753642223829185,1.9959755555335839,1.0,0.8705094816164585,0.3877957634950681,1.2102002994937804,1.5157548156178948,0.058589884658588706,1.0548993278993783,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.3420590166557993,2.9583546445181015,0.3264126683297632,1.6669671602934797,True,True
context_event_20,2021-09-27 16:00:00,2021-09-27 16:00:00,high,contextual_profitable,True,19,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19,policy_0050,policy_0050,0.975,1.6653644484497223,0.24553060067383856,1.184133314026513,0.42515608011353573,0.5009093886388722,1.0,0.8617674490785856,0.7392245209995438,0.68717467144713,1.1424477380326348,0.1276129981427364,0.30469324902063544,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8045298895922754,1.8045298895922754,0.33954818472746673,0.33954818472746673,True,True
context_event_20,2021-09-27 16:00:00,2021-09-27 16:00:00,medium,contextual_profitable,True,19,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19,policy_0500,policy_0500,0.75,3.6536891440756927,0.7207351700188419,3.1675606592921537,0.7981079183227604,1.1826891653669012,1.0,0.8617674490785856,0.7392245209995438,0.68717467144713,1.1424477380326348,0.1276129981427364,0.30469324902063544,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.93950890057612,3.93950890057612,0.7100015669442146,0.7100015669442146,True,True
context_event_20,2021-09-27 16:00:00,2021-09-27 16:00:00,low,contextual_profitable,True,19,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19,policy_0800,policy_1000,0.5,4.681341974187421,1.0969036419800304,4.681341974187421,1.408386323104389,1.9402222506202664,1.0,0.8617674490785856,0.7392245209995438,0.68717467144713,1.1424477380326348,0.1276129981427364,0.30469324902063544,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,5.146571549172247,5.753561562512334,1.2169671602934797,1.6896481124745388,True,True
context_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,high,contextual_profitable,True,20,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20,policy_0050,policy_0050,0.975,1.8982639295051922,0.2696266502574383,1.3698054057284361,0.41382747366729267,0.4328212300216197,1.0,0.8332570630337424,0.31876785561135185,1.194947213885257,1.4927081509190294,0.26600147716903194,0.25612713610699034,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.117981804146514,2.117981804146514,0.31632328247253566,0.31632328247253566,True,True
context_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,medium,contextual_profitable,True,20,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20,policy_0050,policy_0500,0.75,1.8982639295051922,0.2696266502574383,1.7164035175268464,0.41382747366729267,1.2079807250480998,1.0,0.8332570630337424,0.31876785561135185,1.194947213885257,1.4927081509190294,0.26600147716903194,0.25612713610699034,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.117981804146514,2.8998169370092315,0.31632328247253566,0.7286866791866641,True,True
context_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,low,contextual_profitable,True,20,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20,policy_0050,policy_1000,0.5,1.8982639295051922,0.2696266502574383,1.8982639295051922,0.41382747366729267,2.002133976428907,1.0,0.8332570630337424,0.31876785561135185,1.194947213885257,1.4927081509190294,0.26600147716903194,0.25612713610699034,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.117981804146514,1.93576586538168,0.31632328247253566,1.6758767728931456,True,True
context_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,high,contextual_profitable,True,21,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21,policy_0050,policy_0050,0.975,1.6959162819105482,0.24549008900645872,1.214764548896357,0.4086507806017928,0.4592582385374544,1.0,0.8089547871461464,0.377459819620688,1.9763225513190577,1.1321267157513881,0.1601172142924922,1.0371195301662068,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8024753137773815,1.8024753137773815,0.3242388177206694,0.3242388177206694,True,True
context_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,medium,contextual_profitable,True,21,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21,policy_0050,policy_0500,0.75,1.6959162819105482,0.24549008900645872,1.530335733100968,0.4086507806017928,1.1860366969554648,1.0,0.8089547871461464,0.377459819620688,1.9763225513190577,1.1321267157513881,0.1601172142924922,1.0371195301662068,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8024753137773815,2.4805745952029365,0.3242388177206694,0.81311514842312,True,True
context_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,low,contextual_profitable,True,21,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21,policy_0050,policy_1000,0.5,1.6959162819105482,0.24549008900645872,1.6959162819105482,0.4086507806017928,1.9634226133091366,1.0,0.8089547871461464,0.377459819620688,1.9763225513190577,1.1321267157513881,0.1601172142924922,1.0371195301662068,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8024753137773815,1.5941426264833245,0.3242388177206694,1.6844624357802866,True,True
context_event_23,2021-11-08 16:00:00,2021-11-08 16:00:00,high,contextual_profitable,True,22,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22,policy_0050,policy_0050,0.975,2.0469884165270193,0.2371375515763336,1.5822073560553962,0.3988507550418302,0.47569067534348175,1.0,0.7746531164472269,0.3246793694777075,1.4897250163426707,1.617059003596843,0.05774538532883032,0.7062341654231927,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.5848633411903852,1.5848633411903852,0.37964764458429245,0.37964764458429245,True,True
context_event_23,2021-11-08 16:00:00,2021-11-08 16:00:00,medium,contextual_profitable,True,22,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22,policy_0200,policy_0500,0.75,2.4668638953231548,0.37099252727788595,2.2166332382748806,0.4920530100899611,1.167249958058346,1.0,0.7746531164472269,0.3246793694777075,1.4897250163426707,1.617059003596843,0.05774538532883032,0.7062341654231927,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.73808382425994,2.0989358414898382,0.5483327568267421,0.9092941901146169,True,True
context_event_23,2021-11-08 16:00:00,2021-11-08 16:00:00,low,contextual_profitable,True,22,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22,policy_0500,policy_1000,0.5,3.3928184833737007,0.6689540494962252,3.3928184833737007,0.7916297201221112,1.9356491610748614,1.0,0.7746531164472269,0.3246793694777075,1.4897250163426707,1.617059003596843,0.05774538532883032,0.7062341654231927,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,2.0989358414898382,0.8539118519174069,0.9092941901146169,1.7311418429875354,True,True
context_event_24,2021-11-22 16:00:00,2021-11-22 16:00:00,high,contextual_profitable,True,23,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23,policy_0050,policy_0050,0.975,2.4545518455850424,0.2741182364162485,1.9172899747035594,0.3930268052431384,0.41321274331315766,1.0,0.8092390606960623,0.38835795218928415,0.9215873319763905,2.1720288472031384,0.26187433037271574,0.8758816345375072,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8738315442808544,1.8738315442808544,0.4291707083446625,0.4291707083446625,True,True
context_event_24,2021-11-22 16:00:00,2021-11-22 16:00:00,medium,contextual_profitable,True,23,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23,policy_0050,policy_0500,0.75,2.4545518455850424,0.2741182364162485,2.2696619047804565,0.3930268052431384,0.5948861859433314,1.0,0.8092390606960623,0.38835795218928415,0.9215873319763905,2.1720288472031384,0.26187433037271574,0.8758816345375072,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8738315442808544,0.46594137635544114,0.4291707083446625,0.926360802051144,True,True
context_event_24,2021-11-22 16:00:00,2021-11-22 16:00:00,low,contextual_profitable,True,23,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23,policy_0050,policy_1000,0.5,2.4545518455850424,0.2741182364162485,2.4545518455850424,0.3930268052431384,0.7967455666435245,1.0,0.8092390606960623,0.38835795218928415,0.9215873319763905,2.1720288472031384,0.26187433037271574,0.8758816345375072,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.8738315442808544,-5.268750922923587,0.4291707083446625,1.7705617279704382,True,True
context_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,high,contextual_profitable,True,24,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24,policy_0050,policy_0050,0.975,1.625547885580296,0.27549878442333897,1.0855801903259874,0.38454698524021136,0.5232392745473075,1.0,0.8953433198067389,0.8309097259418781,0.8433970752454626,1.0912514625201417,0.10034623578547668,0.4122258299602818,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.3016347849974537,1.3016347849974537,0.4027246344459833,0.4027246344459833,True,True
context_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,medium,contextual_profitable,True,24,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24,policy_0500,policy_0500,0.75,3.973403260018905,0.763304350636925,3.458562299234223,0.8756144336839337,1.7714698783111724,1.0,0.8953433198067389,0.8309097259418781,0.8433970752454626,1.0912514625201417,0.10034623578547668,0.4122258299602818,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.401582077638481,3.401582077638481,0.82407192180315,0.82407192180315,True,True
context_event_25,2021-12-06 16:00:00,2021-12-06 16:00:00,low,contextual_profitable,True,24,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24,policy_0800,policy_1000,0.5,5.469402975359612,1.151736543089122,5.469402975359612,1.8012930483098208,3.1583927713821334,1.0,0.8953433198067389,0.8309097259418781,0.8433970752454626,1.0912514625201417,0.10034623578547668,0.4122258299602818,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,4.655342451468354,4.977616921538038,1.2558351729649433,1.7419275321480066,True,True
context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,high,contextual_profitable,True,25,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25,policy_0050,policy_0050,0.975,1.2807978669152233,0.3039418767460881,0.6850827350993788,0.39056556418805777,0.5289569245477616,1.0,0.8830278656815033,0.46615411905145326,2.539253992236314,1.0727929686192066,0.08813025163944956,0.6657381757971015,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.4685005940888098,1.4685005940888098,0.3396481124745389,0.3396481124745389,True,True
context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,medium,contextual_profitable,True,25,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25,policy_0500,policy_0500,0.75,3.3315608814698368,0.8290478654597804,2.7723765937952747,0.8628512865270119,1.7744791677850955,1.0,0.8830278656815033,0.46615411905145326,2.539253992236314,1.0727929686192066,0.08813025163944956,0.6657381757971015,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,4.302539916497454,4.302539916497454,0.7114957653474573,0.7114957653474573,True,True
context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,low,contextual_profitable,True,25,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25,policy_0800,policy_1000,0.5,4.783775537577398,1.2511543924290631,4.783775537577398,1.8027090375488803,3.1583927713821334,1.0,0.8830278656815033,0.46615411905145326,2.539253992236314,1.0727929686192066,0.08813025163944956,0.6657381757971015,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,6.200117164029929,7.106385127548566,1.2061700579955033,1.6865896943121812,True,True
context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,high,contextual_profitable,True,26,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26,policy_0050,policy_0050,0.975,0.9721653028952122,0.3027575845306956,0.3787713411687079,0.3881932181802656,0.526703195840359,0.1,0.8731561111174588,0.8834206939331273,2.234461670386145,0.8481234950973671,0.11610117380889066,0.341772938524527,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.3864156703866442,1.3864156703866442,0.3258767728931456,0.3258767728931456,True,True
context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,medium,contextual_profitable,True,26,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26,policy_0500,policy_0500,0.75,4.456634882327676,0.8396564005270138,3.8902952464856693,0.8873889600717406,1.7732929947811995,0.1,0.8731561111174588,0.8834206939331273,2.234461670386145,0.8481234950973671,0.11610117380889066,0.341772938524527,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,5.674768272898848,5.674768272898848,0.72007769881244,0.72007769881244,True,True
context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,low,contextual_profitable,True,26,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26,policy_1000,policy_1000,0.5,9.190921273589836,1.7084764431704231,9.190921273589836,3.1583927713821334,3.1583927713821334,0.1,0.8731561111174588,0.8834206939331273,2.234461670386145,0.8481234950973671,0.11610117380889066,0.341772938524527,1.0,1.0,0.5,0.0,0.5,0.0,11.623408487575153,11.623408487575153,1.6833689344202603,1.6833689344202603,True,True
context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,high,contextual_profitable,True,27,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27,policy_0050,policy_0050,0.975,1.8597024133083944,0.3029290118921467,1.2659724601274813,0.3884322013426536,0.5269302298446276,0.1,0.8902116092372163,0.7415520246546768,1.6871292745698114,2.494679872049254,0.19727000381968907,0.2250598916671386,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.6737970225690695,1.6737970225690695,0.3150854353928175,0.3150854353928175,True,True
context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,medium,contextual_profitable,True,27,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27,policy_0500,policy_0500,0.75,3.6821848201014795,0.8430921561478093,3.1135278023090676,1.0129472416239795,1.7734124863623935,0.1,0.8902116092372163,0.7415520246546768,1.6871292745698114,2.494679872049254,0.19727000381968907,0.2250598916671386,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.2093318285389056,3.2093318285389056,0.7829410457376743,0.7829410457376743,True,True
context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,low,contextual_profitable,True,27,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27,policy_0800,policy_1000,0.5,4.549067933603351,1.254691074454197,4.549067933603351,2.2234736745305153,3.1583927713821334,0.1,0.8902116092372163,0.7415520246546768,1.6871292745698114,2.494679872049254,0.19727000381968907,0.2250598916671386,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,3.6220661091105244,3.6264542215989897,1.2601399221624312,1.6762399178532483,True,True
context_event_29,2022-01-31 16:00:00,2022-01-31 16:00:00,high,contextual_profitable,True,28,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28,policy_0050,policy_0050,0.975,1.639042438028419,0.26685903173123016,1.1160083468859767,0.38163566438193075,0.5204735197319409,0.1,0.8791199789765182,0.9149961682639743,0.9085301956870508,1.384324698074474,0.14499291456666769,0.49804319040317946,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.7205137161854567,1.7205137161854567,0.26149576534745733,0.26149576534745733,True,True
context_event_29,2022-01-31 16:00:00,2022-01-31 16:00:00,medium,contextual_profitable,True,28,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28,policy_0500,policy_0500,0.75,3.7166900360946853,0.7418166427461456,3.216342314037542,0.9943118715485497,1.770014217882032,0.1,0.8791199789765182,0.9149961682639743,0.9085301956870508,1.384324698074474,0.14499291456666769,0.49804319040317946,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.7101004733436858,3.7101004733436858,0.7865896943121813,0.7865896943121813,True,True
context_event_29,2022-01-31 16:00:00,2022-01-31 16:00:00,low,contextual_profitable,True,28,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28,policy_0800,policy_1000,0.5,4.822511145218567,1.1102061431722479,4.822511145218567,2.183205435772255,3.1583927713821334,0.1,0.8791199789765182,0.9149961682639743,0.9085301956870508,1.384324698074474,0.14499291456666769,0.49804319040317946,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,4.840256907847206,5.3476828790629565,1.1994689301110775,1.6160571890086157,True,True
context_event_30,2022-02-14 16:00:00,2022-02-14 16:00:00,high,contextual_profitable,True,29,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29,policy_0050,policy_0050,0.975,2.160171722326361,0.27258303761330166,1.625918785807763,0.3748707318939243,0.40529101815507834,0.1,0.8610991103844307,0.5343897322551465,1.2554929997018132,2.46808105350065,0.22122943369607434,0.960983479741282,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.072810563349565,2.072810563349565,0.3402619417651064,0.3402619417651064,True,True
context_event_30,2022-02-14 16:00:00,2022-02-14 16:00:00,medium,contextual_profitable,True,29,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29,policy_0050,policy_0500,0.75,2.160171722326361,0.27258303761330166,1.976317257378876,0.3748707318939243,0.6790735945054651,0.1,0.8610991103844307,0.5343897322551465,1.2554929997018132,2.46808105350065,0.22122943369607434,0.960983479741282,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.072810563349565,1.2431481664768722,0.3402619417651064,0.8535531773729268,True,True
