event_id,information_cutoff,training_event_ids,ridge_multiplier,ridge_penalty,feature,coefficient
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,side=sell,-2.3367523666005695e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,country=HK,7.498923525844711e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,country=JP,4.569371512254692e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,country=SG,-1.5123548568340814e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,country=US,-1.0555940181275064e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,sector=financials,-1.0555940181275057e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,sector=healthcare,4.56937151225469e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,sector=industrials,-1.512354856834082e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,sector=technology,7.498923525844698e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,industry=banks,-1.055594018127506e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,industry=biotech,4.569371512254691e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,industry=capital_goods,-1.5123548568340831e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,industry=software,7.498923525844697e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,urgency=medium,-5.0030431983507364e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,urgency=small,-5.150795895256004e-06
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,urgency=urgent,1.0153839093591272e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,rebalance_type=add_delete,2.0563161492117547e-05
alpha_event_09,2020-04-23 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08,0.1,0.361290322580645,rebalance_type=weight_change,-2.0563161492137625e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,intercept,0.00011265656307681286
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,raw_directional_return,4.2029391948594315e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,progress,7.494413249688706e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,progress_squared,4.425734069473708e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,inverse_event_days,1.7264146768918592e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,event_days_missing,0.0
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,capacity_pressure,2.04681919103912e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,log_adv_shares,1.045938399222271e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,raw_uncertainty,0.0
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,prediction_confidence,2.1909357384769507e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,prediction_confidence_missing,0.0
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,crowding,-2.6916115391367015e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,crowding_missing,0.0
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,side=buy,2.1117902538491064e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,side=sell,-2.111790253850011e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,country=HK,9.156365608975866e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,country=JP,4.29482085246559e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,country=SG,-1.3644314335937314e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,country=US,-1.208675502785068e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,sector=financials,-1.2086755027850685e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,sector=healthcare,4.294820852465592e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,sector=industrials,-1.3644314335937307e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,sector=technology,9.156365608975869e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,industry=banks,-1.2086755027850682e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,industry=biotech,4.294820852465592e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,industry=capital_goods,-1.3644314335937311e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,industry=software,9.156365608975867e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,urgency=medium,-5.2046582653582475e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,urgency=small,-4.4946962557403136e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,urgency=urgent,9.699354521089905e-06
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,rebalance_type=add_delete,2.080651403640627e-05
alpha_event_10,2020-05-07 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09,0.1,0.40645161290322557,rebalance_type=weight_change,-2.0806514036411737e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,intercept,0.00011045614348200338
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,raw_directional_return,5.626505847084395e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,progress,7.826270354483006e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,progress_squared,4.349580841417837e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,inverse_event_days,1.4037847799810788e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,event_days_missing,0.0
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,capacity_pressure,1.966570266604528e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,log_adv_shares,8.857398648090665e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,raw_uncertainty,0.0
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,prediction_confidence,2.1275519308219418e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,prediction_confidence_missing,0.0
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,crowding,-2.621647768781209e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,crowding_missing,0.0
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,side=buy,2.0717088341184145e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,side=sell,-2.0717088341181587e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,country=HK,1.0691008457551255e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,country=JP,3.194490246602113e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,country=SG,-2.1597022263118255e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,country=US,-1.1725796477839315e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,sector=financials,-1.172579647783931e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,sector=healthcare,3.194490246602113e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,sector=industrials,-2.1597022263118255e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,sector=technology,1.069100845755129e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,industry=banks,-1.1725796477839308e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,industry=biotech,3.194490246602113e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,industry=capital_goods,-2.1597022263118264e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,industry=software,1.069100845755129e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,urgency=medium,-2.1127086733050006e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,urgency=small,-5.70577739646118e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,urgency=urgent,7.818486069762541e-06
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,rebalance_type=add_delete,2.23395253388185e-05
alpha_event_11,2020-05-21 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10,0.1,0.4516129032258066,rebalance_type=weight_change,-2.233952533881363e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,intercept,0.00011070479820259701
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,raw_directional_return,6.750793789385393e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,progress,7.643764520506814e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,progress_squared,4.182698163025304e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,inverse_event_days,1.6154357244465582e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,event_days_missing,0.0
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,capacity_pressure,1.9854659210176866e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,log_adv_shares,8.631718221349564e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,raw_uncertainty,0.0
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,prediction_confidence,2.0233321937618116e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,prediction_confidence_missing,0.0
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,crowding,-2.5095520053777202e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,crowding_missing,0.0
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,side=buy,2.1812780854248852e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,side=sell,-2.181278085425751e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,country=HK,1.1027859868798307e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,country=JP,4.092477995827792e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,country=SG,-4.066769600784482e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,country=US,-1.1053568263845914e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,sector=financials,-1.1053568263845912e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,sector=healthcare,4.0924779958277935e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,sector=industrials,-4.066769600784478e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,sector=technology,1.1027859868798292e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,industry=banks,-1.1053568263845918e-05
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,industry=biotech,4.092477995827792e-06
alpha_event_12,2020-06-04 16:00:00,alpha_event_01|alpha_event_02|alpha_event_03|alpha_event_04|alpha_event_05|alpha_event_06|alpha_event_07|alpha_event_08|alpha_event_09|alpha_event_10|alpha_event_11,0.1,0.49677419354838703,industry=capital_goods,-4.066769600784479e-06
