policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,5.740971669485146,0.15791971464959653,0.7895985732479827,0.0,0.35282481742171307,0.7895985732479827,1.0,False,1.0,high,0.975,5.431454716323094,True,False,False,0.5289569245477616,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,2.92743619129677,0.17257025730540237,0.8628512865270119,0.0,0.8030232302662144,0.8628512865270119,1.0,True,1.0,high,0.975,2.5892047021753712,True,True,True,0.5289569245477616,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,5.401931817001615,0.2681395253711599,1.3406976268557997,0.0,0.4530670488746733,1.3406976268557997,1.0,True,0.72,high,0.975,4.876388004442478,True,False,False,0.5289569245477616,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,2.8574412425259914,0.36054180750977605,1.8027090375488803,1.1588609122015698,1.2529159866205526,1.8027090375488803,0.96,True,1.0,high,0.975,2.150792284885858,True,True,True,0.5289569245477616,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,2.5063834619997603,0.5002856840827998,2.5014284204139994,3.1583927713821334,1.7027089294436315,3.1583927713821334,0.88,True,1.0,high,0.975,1.5258415392164895,True,True,True,0.5289569245477616,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,25,1.8010791574820602,0.07811311283761155,0.39056556418805777,0.0,0.3526683056963946,0.39056556418805777,1.0,True,1.0,medium,0.75,1.7483926635171811,True,True,True,1.7744791677850955,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,25,2.178737438775917,0.08751921104125662,0.43759605520628314,0.0,0.5026542301953763,0.5026542301953763,1.0,True,1.0,medium,0.75,2.1197066279833416,True,True,True,1.7744791677850955,True,True,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,5.740971669485146,0.15791971464959653,0.7895985732479827,0.0,0.35282481742171307,0.7895985732479827,1.0,False,1.0,medium,0.75,5.634456440600102,True,False,False,1.7744791677850955,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,2.92743619129677,0.17257025730540237,0.8628512865270119,0.0,0.8030232302662144,0.8628512865270119,1.0,True,1.0,medium,0.75,2.8110393215555756,True,True,True,1.7744791677850955,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,5.401931817001615,0.2681395253711599,1.3406976268557997,0.0,0.4530670488746733,1.3406976268557997,1.0,True,0.72,medium,0.75,5.221074455516326,True,False,False,1.7744791677850955,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,2.8574412425259914,0.36054180750977605,1.8027090375488803,1.1588609122015698,1.2529159866205526,1.8027090375488803,0.96,True,1.0,medium,0.75,2.6142594888434787,True,True,True,1.7744791677850955,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,2.5063834619997603,0.5002856840827998,2.5014284204139994,3.1583927713821334,1.7027089294436315,3.1583927713821334,0.88,True,1.0,medium,0.75,2.168945895916077,True,True,True,1.7744791677850955,False,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,25,1.8010791574820602,0.07811311283761155,0.39056556418805777,0.0,0.3526683056963946,0.39056556418805777,1.0,True,1.0,low,0.5,1.8010791574820602,False,False,False,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,25,2.178737438775917,0.08751921104125662,0.43759605520628314,0.0,0.5026542301953763,0.5026542301953763,1.0,True,1.0,low,0.5,2.178737438775917,True,True,True,3.1583927713821334,True,True,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,25,5.740971669485146,0.15791971464959653,0.7895985732479827,0.0,0.35282481742171307,0.7895985732479827,1.0,False,1.0,low,0.5,5.740971669485146,True,False,False,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,25,2.92743619129677,0.17257025730540237,0.8628512865270119,0.0,0.8030232302662144,0.8628512865270119,1.0,True,1.0,low,0.5,2.92743619129677,True,True,True,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,25,5.401931817001615,0.2681395253711599,1.3406976268557997,0.0,0.4530670488746733,1.3406976268557997,1.0,True,0.72,low,0.5,5.401931817001615,True,False,False,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,25,2.8574412425259914,0.36054180750977605,1.8027090375488803,1.1588609122015698,1.2529159866205526,1.8027090375488803,0.96,True,1.0,low,0.5,2.8574412425259914,True,True,True,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,25,2.5063834619997603,0.5002856840827998,2.5014284204139994,3.1583927713821334,1.7027089294436315,3.1583927713821334,0.88,True,1.0,low,0.5,2.5063834619997603,True,True,True,3.1583927713821334,True,False,context_event_26,2021-12-20 16:00:00,2021-12-20 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,26,1.7882876742746274,0.07613095363636753,0.3881932181802656,0.0,0.3521675290340155,0.3881932181802656,1.0,True,1.0,high,0.975,1.6390737470386585,True,True,True,0.526703195840359,True,True,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,26,2.185080182195387,0.08432462125095275,0.4299728892349289,0.0,0.5016243279914443,0.5016243279914443,1.0,True,1.0,high,0.975,2.0198069615335386,True,True,True,0.526703195840359,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,26,5.800711883646615,0.16306186809468712,0.8314556473377023,0.0,0.35034364935359513,0.8314556473377023,1.0,False,1.0,high,0.975,5.481116494929208,True,False,False,0.526703195840359,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,26,2.980324796112181,0.1740312932135621,0.8873889600717406,0.0,0.7995029431539545,0.8873889600717406,1.0,True,1.0,high,0.975,2.6392297292306695,True,True,True,0.526703195840359,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,26,5.503780874319934,0.27702230637641984,1.4125421459138436,0.0,0.4498751507953566,1.4125421459138436,1.0,True,0.7307692307692307,high,0.975,4.96082713090793,True,False,False,0.526703195840359,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,26,2.9860057010453738,0.3694860671335839,1.884016666314798,1.1588609122015698,1.25111806628882,1.884016666314798,0.9615384615384616,True,1.0,high,0.975,2.2618263166742008,True,True,True,0.526703195840359,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,26,2.683306602982407,0.5121863062458885,2.611647970142795,3.1583927713821334,1.7020889588616526,3.1583927713821334,0.8846153846153846,True,1.0,high,0.975,1.6794398893658635,True,True,True,0.526703195840359,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,26,1.7882876742746274,0.07613095363636753,0.3881932181802656,0.0,0.3521675290340155,0.3881932181802656,1.0,True,1.0,medium,0.75,1.7369381263742445,True,True,True,1.7732929947811995,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,26,2.185080182195387,0.08432462125095275,0.4299728892349289,0.0,0.5016243279914443,0.5016243279914443,1.0,True,1.0,medium,0.75,2.1282040894724528,True,True,True,1.7732929947811995,True,True,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,26,5.800711883646615,0.16306186809468712,0.8314556473377023,0.0,0.35034364935359513,0.8314556473377023,1.0,False,1.0,medium,0.75,5.690728324968923,True,False,False,1.7732929947811995,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,26,2.980324796112181,0.1740312932135621,0.8873889600717406,0.0,0.7995029431539545,0.8873889600717406,1.0,True,1.0,medium,0.75,2.8629424726262647,True,True,True,1.7732929947811995,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,26,5.503780874319934,0.27702230637641984,1.4125421459138436,0.0,0.4498751507953566,1.4125421459138436,1.0,True,0.7307692307692307,medium,0.75,5.31693216809336,True,False,False,1.7732929947811995,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,26,2.9860057010453738,0.3694860671335839,1.884016666314798,1.1588609122015698,1.25111806628882,1.884016666314798,0.9615384615384616,True,1.0,medium,0.75,2.73679113592351,True,True,True,1.7732929947811995,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,26,2.683306602982407,0.5121863062458885,2.611647970142795,3.1583927713821334,1.7020889588616526,3.1583927713821334,0.8846153846153846,True,1.0,medium,0.75,2.337842189228764,True,True,True,1.7732929947811995,False,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,26,1.7882876742746274,0.07613095363636753,0.3881932181802656,0.0,0.3521675290340155,0.3881932181802656,1.0,True,1.0,low,0.5,1.7882876742746274,False,False,False,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,26,2.185080182195387,0.08432462125095275,0.4299728892349289,0.0,0.5016243279914443,0.5016243279914443,1.0,True,1.0,low,0.5,2.185080182195387,True,True,True,3.1583927713821334,True,True,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,26,5.800711883646615,0.16306186809468712,0.8314556473377023,0.0,0.35034364935359513,0.8314556473377023,1.0,False,1.0,low,0.5,5.800711883646615,True,False,False,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,26,2.980324796112181,0.1740312932135621,0.8873889600717406,0.0,0.7995029431539545,0.8873889600717406,1.0,True,1.0,low,0.5,2.980324796112181,True,True,True,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,26,5.503780874319934,0.27702230637641984,1.4125421459138436,0.0,0.4498751507953566,1.4125421459138436,1.0,True,0.7307692307692307,low,0.5,5.503780874319934,True,False,False,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,26,2.9860057010453738,0.3694860671335839,1.884016666314798,1.1588609122015698,1.25111806628882,1.884016666314798,0.9615384615384616,True,1.0,low,0.5,2.9860057010453738,True,True,True,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,26,2.683306602982407,0.5121863062458885,2.611647970142795,3.1583927713821334,1.7020889588616526,3.1583927713821334,0.8846153846153846,True,1.0,low,0.5,2.683306602982407,True,True,True,3.1583927713821334,True,False,context_event_27,2022-01-03 16:00:00,2022-01-03 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,27,1.7734035259824799,0.07475381200236665,0.3884322013426536,0.0,0.3511937973250944,0.3884322013426536,1.0,True,1.0,high,0.975,1.6268887467507633,True,True,True,0.5269302298446276,True,True,context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,27,2.2045228160113357,0.08343826193767118,0.43355792691386064,0.0,0.4992795176084518,0.4992795176084518,1.0,True,1.0,high,0.975,2.040986827680881,True,True,True,0.5269302298446276,True,False,context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,27,5.908880760783852,0.19057835776955073,0.9902741954397023,0.0,0.3470529869829974,0.9902741954397023,1.0,False,1.0,high,0.975,5.5353540433227435,True,False,False,0.5269302298446276,False,False,context_event_28,2022-01-17 16:00:00,2022-01-17 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27
